State Name,County,State_ID
Missouri,McDonald,MO
Missouri,Saline,MO
Missouri,Ray,MO
Missouri,Crawford,MO
Missouri,Henry,MO
Missouri,Morgan,MO
Missouri,Clinton,MO
Missouri,Nodaway,MO
Missouri,Vernon,MO
Missouri,Benton,MO
Missouri,Perry,MO
Missouri,Ste. Genevieve,MO
Missouri,Wright,MO
Missouri,Andrew,MO
Missouri,Pike,MO
Missouri,Dallas,MO
Missouri,Cooper,MO
Missouri,New Madrid,MO
Missouri,Bates,MO
Missouri,Pemiscot,MO
Missouri,Moniteau,MO
Missouri,Macon,MO
Missouri,Gasconade,MO
Missouri,Dent,MO
Missouri,Livingston,MO
Missouri,Cedar,MO
Missouri,Osage,MO
Missouri,Madison,MO
Missouri,Mississippi,MO
Missouri,Linn,MO
Missouri,DeKalb,MO
Missouri,Douglas,MO
Missouri,Barton,MO
Missouri,Montgomery,MO
Missouri,Wayne,MO
Missouri,Ripley,MO
Missouri,Bollinger,MO
Missouri,Ralls,MO
Missouri,Howard,MO
Missouri,Lewis,MO
Missouri,Grundy,MO
Missouri,Iron,MO
Missouri,St. Clair,MO
Missouri,Caldwell,MO
Missouri,Oregon,MO
Missouri,Ozark,MO
Missouri,Monroe,MO
Missouri,Carroll,MO
Missouri,Maries,MO
Missouri,Hickory,MO
Missouri,Daviess,MO
Missouri,Harrison,MO
Missouri,Dade,MO
Missouri,Chariton,MO
Missouri,Shannon,MO
Missouri,Clark,MO
Missouri,Gentry,MO
Missouri,Reynolds,MO
Missouri,Shelby,MO
Missouri,Sullivan,MO
Missouri,Carter,MO
Missouri,Atchison,MO
Missouri,Scotland,MO
Missouri,Putnam,MO
Missouri,Holt,MO
Missouri,Schuyler,MO
Missouri,Knox,MO
Missouri,Mercer,MO
Missouri,Worth,MO
Montana,Yellowstone,MT
Montana,Gallatin,MT
Montana,Missoula,MT
Montana,Flathead,MT
Montana,Cascade,MT
Montana,Lewis and Clark,MT
Montana,Ravalli,MT
Montana,Silver Bow,MT
Montana,Lake,MT
Montana,Lincoln,MT
Montana,Park,MT
Montana,Hill,MT
Montana,Glacier,MT
Montana,Big Horn,MT
Montana,Sanders,MT
Montana,Jefferson,MT
Montana,Custer,MT
Montana,Fergus,MT
Montana,Richland,MT
Montana,Roosevelt,MT
Montana,Carbon,MT
Montana,Beaverhead,MT
Montana,Deer Lodge,MT
Montana,Stillwater,MT
Montana,Dawson,MT
Montana,Madison,MT
Montana,Rosebud,MT
Montana,Valley,MT
Montana,Blaine,MT
Montana,Powell,MT
Montana,Broadwater,MT
Montana,Teton,MT
Montana,Pondera,MT
Montana,Chouteau,MT
Montana,Toole,MT
Montana,Musselshell,MT
Montana,Mineral,MT
Montana,Phillips,MT
Montana,Sheridan,MT
Montana,Sweet Grass,MT
Montana,Granite,MT
Montana,Fallon,MT
Montana,Wheatland,MT
Montana,Judith Basin,MT
Montana,Liberty,MT
Montana,Meagher,MT
Montana,Powder River,MT
Montana,McCone,MT
Montana,Daniels,MT
Montana,Carter,MT
Montana,Prairie,MT
Montana,Wibaux,MT
Montana,Garfield,MT
Montana,Golden Valley,MT
Montana,Treasure,MT
Montana,Petroleum,MT
Nebraska,Douglas,NE
Nebraska,Lancaster,NE
Nebraska,Sarpy,NE
Nebraska,Hall,NE
Nebraska,Buffalo,NE
Nebraska,Dodge,NE
Nebraska,Scotts Bluff,NE
Nebraska,Madison,NE
Nebraska,Lincoln,NE
Nebraska,Platte,NE
Nebraska,Adams,NE
Nebraska,Cass,NE
Nebraska,Dawson,NE
Nebraska,Saunders,NE
Nebraska,Gage,NE
Nebraska,Dakota,NE
Nebraska,Washington,NE
Nebraska,Seward,NE
Nebraska,Otoe,NE
Nebraska,Saline,NE
Nebraska,York,NE
Nebraska,Box Butte,NE
Nebraska,Red Willow,NE
Nebraska,Custer,NE
Nebraska,Colfax,NE
Nebraska,Holt,NE
Nebraska,Wayne,NE
Nebraska,Cheyenne,NE
Nebraska,Hamilton,NE
Nebraska,Cuming,NE
Nebraska,Phelps,NE
Nebraska,Knox,NE
Nebraska,Cedar,NE
Nebraska,Butler,NE
Nebraska,Keith,NE
Nebraska,Dawes,NE
Nebraska,Richardson,NE
Nebraska,Merrick,NE
Nebraska,Pierce,NE
Nebraska,Jefferson,NE
Nebraska,Nemaha,NE
Nebraska,Burt,NE
Nebraska,Thurston,NE
Nebraska,Kearney,NE
Nebraska,Howard,NE
Nebraska,Antelope,NE
Nebraska,Clay,NE
Nebraska,Stanton,NE
Nebraska,Dixon,NE
Nebraska,Fillmore,NE
Nebraska,Cherry,NE
Nebraska,Boone,NE
Nebraska,Johnson,NE
Nebraska,Polk,NE
Nebraska,Sheridan,NE
Nebraska,Thayer,NE
Nebraska,Furnas,NE
Nebraska,Morrill,NE
Nebraska,Nuckolls,NE
Nebraska,Valley,NE
Nebraska,Chase,NE
Nebraska,Webster,NE
Nebraska,Kimball,NE
Nebraska,Nance,NE
Nebraska,Harlan,NE
Nebraska,Sherman,NE
Nebraska,Franklin,NE
Nebraska,Perkins,NE
Nebraska,Brown,NE
Nebraska,Hitchcock,NE
Nebraska,Pawnee,NE
Nebraska,Frontier,NE
Nebraska,Greeley,NE
Nebraska,Gosper,NE
Nebraska,Deuel,NE
Nebraska,Garfield,NE
Nebraska,Dundy,NE
Nebraska,Garden,NE
Nebraska,Boyd,NE
Nebraska,Rock,NE
Nebraska,Sioux,NE
Nebraska,Keya Paha,NE
Nebraska,Hayes,NE
Nebraska,Logan,NE
Nebraska,Wheeler,NE
Nebraska,Banner,NE
Nebraska,Hooker,NE
Nebraska,Grant,NE
Nebraska,Loup,NE
Nebraska,Thomas,NE
Nebraska,Arthur,NE
Nebraska,McPherson,NE
Nebraska,Blaine,NE
Nevada,Clark,NV
Nevada,Washoe,NV
Nevada,Lyon,NV
Nevada,Carson City,NV
Nevada,Elko,NV
Nevada,Nye,NV
Nevada,Douglas,NV
Nevada,Churchill,NV
Nevada,Humboldt,NV
Nevada,White Pine,NV
Nevada,Pershing,NV
Nevada,Lander,NV
Nevada,Mineral,NV
Nevada,Lincoln,NV
Nevada,Storey,NV
Nevada,Eureka,NV
Nevada,Esmeralda,NV
New Hampshire,Hillsborough,NH
New Hampshire,Rockingham,NH
New Hampshire,Merrimack,NH
New Hampshire,Strafford,NH
New Hampshire,Grafton,NH
New Hampshire,Cheshire,NH
New Hampshire,Belknap,NH
New Hampshire,Carroll,NH
New Hampshire,Sullivan,NH
New Hampshire,Coos,NH
New Jersey,Bergen,NJ
New Jersey,Middlesex,NJ
New Jersey,Essex,NJ
New Jersey,Hudson,NJ
New Jersey,Monmouth,NJ
New Jersey,Ocean,NJ
New Jersey,Union,NJ
New Jersey,Camden,NJ
New Jersey,Passaic,NJ
New Jersey,Morris,NJ
New Jersey,Burlington,NJ
New Jersey,Mercer,NJ
New Jersey,Somerset,NJ
New Jersey,Gloucester,NJ
New Jersey,Atlantic,NJ
New Jersey,Cumberland,NJ
New Jersey,Sussex,NJ
New Jersey,Hunterdon,NJ
New Jersey,Warren,NJ
New Jersey,Cape May,NJ
New Jersey,Salem,NJ
New Mexico,Bernalillo,NM
New Mexico,Doña Ana,NM
New Mexico,Santa Fe,NM
New Mexico,Sandoval,NM
New Mexico,San Juan,NM
New Mexico,Valencia,NM
New Mexico,Lea,NM
New Mexico,McKinley,NM
New Mexico,Otero,NM
New Mexico,Chaves,NM
New Mexico,Eddy,NM
New Mexico,Curry,NM
New Mexico,Rio Arriba,NM
New Mexico,Taos,NM
New Mexico,Grant,NM
New Mexico,San Miguel,NM
New Mexico,Cibola,NM
New Mexico,Luna,NM
New Mexico,Lincoln,NM
New Mexico,Los Alamos,NM
New Mexico,Roosevelt,NM
New Mexico,Socorro,NM
New Mexico,Torrance,NM
New Mexico,Colfax,NM
New Mexico,Sierra,NM
New Mexico,Quay,NM
New Mexico,Guadalupe,NM
New Mexico,Mora,NM
New Mexico,Hidalgo,NM
New Mexico,Union,NM
New Mexico,Catron,NM
New Mexico,De Baca,NM
New Mexico,Harding,NM
New York,Kings,NY
New York,Queens,NY
New York,New York,NY
New York,Suffolk,NY
New York,Bronx,NY
New York,Nassau,NY
New York,Westchester,NY
New York,Erie,NY
New York,Monroe,NY
New York,Richmond,NY
New York,Onondaga,NY
New York,Orange,NY
New York,Rockland,NY
New York,Albany,NY
New York,Dutchess,NY
New York,Saratoga,NY
New York,Oneida,NY
New York,Niagara,NY
New York,Broome,NY
New York,Ulster,NY
New York,Rensselaer,NY
New York,Schenectady,NY
New York,Chautauqua,NY
New York,Oswego,NY
New York,Jefferson,NY
New York,Ontario,NY
New York,St. Lawrence,NY
New York,Tompkins,NY
New York,Putnam,NY
New York,Steuben,NY
New York,Wayne,NY
New York,Chemung,NY
New York,Clinton,NY
New York,Sullivan,NY
New York,Cattaraugus,NY
New York,Cayuga,NY
New York,Madison,NY
New York,Warren,NY
New York,Livingston,NY
New York,Columbia,NY
New York,Washington,NY
New York,Herkimer,NY
New York,Otsego,NY
New York,Genesee,NY
New York,Fulton,NY
New York,Montgomery,NY
New York,Tioga,NY
New York,Greene,NY
New York,Franklin,NY
New York,Allegany,NY
New York,Chenango,NY
New York,Cortland,NY
New York,Delaware,NY
New York,Wyoming,NY
New York,Orleans,NY
New York,Essex,NY
New York,Seneca,NY
New York,Schoharie,NY
New York,Lewis,NY
New York,Yates,NY
New York,Schuyler,NY
New York,Hamilton,NY
North Carolina,Wake,NC
North Carolina,Mecklenburg,NC
North Carolina,Guilford,NC
North Carolina,Forsyth,NC
North Carolina,Cumberland,NC
North Carolina,Durham,NC
North Carolina,Buncombe,NC
North Carolina,Union,NC
North Carolina,Gaston,NC
North Carolina,New Hanover,NC
North Carolina,Cabarrus,NC
North Carolina,Johnston,NC
North Carolina,Onslow,NC
North Carolina,Iredell,NC
North Carolina,Alamance,NC
North Carolina,Pitt,NC
North Carolina,Davidson,NC
North Carolina,Catawba,NC
North Carolina,Rowan,NC
North Carolina,Orange,NC
North Carolina,Randolph,NC
North Carolina,Brunswick,NC
North Carolina,Harnett,NC
North Carolina,Robeson,NC
North Carolina,Wayne,NC
North Carolina,Henderson,NC
North Carolina,Craven,NC
North Carolina,Moore,NC
North Carolina,Cleveland,NC
North Carolina,Nash,NC
North Carolina,Rockingham,NC
North Carolina,Lincoln,NC
North Carolina,Burke,NC
North Carolina,Caldwell,NC
North Carolina,Wilson,NC
North Carolina,Chatham,NC
North Carolina,Surry,NC
North Carolina,Franklin,NC
North Carolina,Carteret,NC
North Carolina,Wilkes,NC
North Carolina,Rutherford,NC
North Carolina,Lee,NC
North Carolina,Stanly,NC
North Carolina,Haywood,NC
North Carolina,Pender,NC
North Carolina,Granville,NC
North Carolina,Sampson,NC
North Carolina,Lenoir,NC
North Carolina,Watauga,NC
North Carolina,Hoke,NC
North Carolina,Columbus,NC
North Carolina,Duplin,NC
North Carolina,Edgecombe,NC
North Carolina,Halifax,NC
North Carolina,Beaufort,NC
North Carolina,Stokes,NC
North Carolina,McDowell,NC
North Carolina,Richmond,NC
North Carolina,Davie,NC
North Carolina,Vance,NC
North Carolina,Jackson,NC
North Carolina,Pasquotank,NC
North Carolina,Person,NC
North Carolina,Yadkin,NC
North Carolina,Dare,NC
North Carolina,Macon,NC
North Carolina,Alexander,NC
North Carolina,Scotland,NC
North Carolina,Transylvania,NC
North Carolina,Bladen,NC
North Carolina,Cherokee,NC
North Carolina,Currituck,NC
North Carolina,Ashe,NC
North Carolina,Montgomery,NC
North Carolina,Caswell,NC
North Carolina,Anson,NC
North Carolina,Martin,NC
North Carolina,Hertford,NC
North Carolina,Madison,NC
North Carolina,Greene,NC
North Carolina,Polk,NC
North Carolina,Warren,NC
North Carolina,Yancey,NC
North Carolina,Bertie,NC
North Carolina,Avery,NC
North Carolina,Northampton,NC
North Carolina,Mitchell,NC
North Carolina,Swain,NC
North Carolina,Chowan,NC
North Carolina,Perquimans,NC
North Carolina,Pamlico,NC
North Carolina,Clay,NC
North Carolina,Washington,NC
North Carolina,Alleghany,NC
North Carolina,Camden,NC
North Carolina,Gates,NC
North Carolina,Jones,NC
North Carolina,Graham,NC
North Carolina,Hyde,NC
North Carolina,Tyrrell,NC
North Dakota,Cass,ND
North Dakota,Burleigh,ND
North Dakota,Grand Forks,ND
North Dakota,Ward,ND
North Dakota,Williams,ND
North Dakota,Morton,ND
North Dakota,Stark,ND
North Dakota,Stutsman,ND
North Dakota,Richland,ND
North Dakota,McKenzie,ND
North Dakota,Rolette,ND
North Dakota,Ramsey,ND
North Dakota,Barnes,ND
North Dakota,Walsh,ND
North Dakota,McLean,ND
North Dakota,Mountrail,ND
North Dakota,Mercer,ND
North Dakota,Traill,ND
North Dakota,Pembina,ND
North Dakota,Bottineau,ND
North Dakota,Benson,ND
North Dakota,Ransom,ND
North Dakota,McHenry,ND
North Dakota,Dickey,ND
North Dakota,LaMoure,ND
North Dakota,Dunn,ND
North Dakota,Pierce,ND
North Dakota,Wells,ND
North Dakota,Sioux,ND
North Dakota,Sargent,ND
North Dakota,Cavalier,ND
North Dakota,Foster,ND
North Dakota,Emmons,ND
North Dakota,Nelson,ND
North Dakota,Bowman,ND
North Dakota,McIntosh,ND
North Dakota,Hettinger,ND
North Dakota,Kidder,ND
North Dakota,Eddy,ND
North Dakota,Grant,ND
North Dakota,Griggs,ND
North Dakota,Renville,ND
North Dakota,Divide,ND
North Dakota,Adams,ND
North Dakota,Burke,ND
North Dakota,Towner,ND
North Dakota,Logan,ND
North Dakota,Oliver,ND
North Dakota,Steele,ND
North Dakota,Golden Valley,ND
North Dakota,Sheridan,ND
North Dakota,Billings,ND
North Dakota,Slope,ND
Ohio,Franklin,OH
Ohio,Cuyahoga,OH
Ohio,Hamilton,OH
Ohio,Summit,OH
Ohio,Montgomery,OH
Ohio,Lucas,OH
Ohio,Butler,OH
Ohio,Stark,OH
Ohio,Lorain,OH
Ohio,Warren,OH
Ohio,Lake,OH
Ohio,Mahoning,OH
Ohio,Delaware,OH
Ohio,Clermont,OH
Ohio,Trumbull,OH
Ohio,Medina,OH
Ohio,Licking,OH
Ohio,Greene,OH
Ohio,Portage,OH
Ohio,Fairfield,OH
Ohio,Clark,OH
Ohio,Wood,OH
Ohio,Richland,OH
Ohio,Wayne,OH
Ohio,Miami,OH
Ohio,Allen,OH
Ohio,Columbiana,OH
Ohio,Ashtabula,OH
Ohio,Geauga,OH
Ohio,Tuscarawas,OH
Ohio,Muskingum,OH
Ohio,Ross,OH
Ohio,Erie,OH
Ohio,Hancock,OH
Ohio,Scioto,OH
Ohio,Belmont,OH
Ohio,Marion,OH
Ohio,Jefferson,OH
Ohio,Union,OH
Ohio,Knox,OH
Ohio,Athens,OH
Ohio,Washington,OH
Ohio,Sandusky,OH
Ohio,Pickaway,OH
Ohio,Huron,OH
Ohio,Lawrence,OH
Ohio,Seneca,OH
Ohio,Ashland,OH
Ohio,Darke,OH
Ohio,Shelby,OH
Ohio,Auglaize,OH
Ohio,Logan,OH
Ohio,Holmes,OH
Ohio,Madison,OH
Ohio,Brown,OH
Ohio,Highland,OH
Ohio,Fulton,OH
Ohio,Mercer,OH
Ohio,Clinton,OH
Ohio,Crawford,OH
Ohio,Preble,OH
Ohio,Ottawa,OH
Ohio,Champaign,OH
Ohio,Guernsey,OH
Ohio,Defiance,OH
Ohio,Williams,OH
Ohio,Coshocton,OH
Ohio,Perry,OH
Ohio,Morrow,OH
Ohio,Putnam,OH
Ohio,Jackson,OH
Ohio,Hardin,OH
Ohio,Gallia,OH
Ohio,Fayette,OH
Ohio,Van Wert,OH
Ohio,Hocking,OH
Ohio,Henry,OH
Ohio,Adams,OH
Ohio,Pike,OH
Ohio,Carroll,OH
Ohio,Meigs,OH
Ohio,Wyandot,OH
Ohio,Paulding,OH
Ohio,Harrison,OH
Ohio,Noble,OH
Ohio,Morgan,OH
Ohio,Monroe,OH
Ohio,Vinton,OH
Oklahoma,Oklahoma,OK
Oklahoma,Tulsa,OK
Oklahoma,Cleveland,OK
Oklahoma,Canadian,OK
Oklahoma,Comanche,OK
Oklahoma,Rogers,OK
Oklahoma,Wagoner,OK
Oklahoma,Payne,OK
Oklahoma,Pottawatomie,OK
Oklahoma,Creek,OK
Oklahoma,Muskogee,OK
Oklahoma,Garfield,OK
Oklahoma,Grady,OK
Oklahoma,Washington,OK
Oklahoma,Logan,OK
Oklahoma,Le Flore,OK
Oklahoma,Carter,OK
Oklahoma,Cherokee,OK
Oklahoma,Bryan,OK
Oklahoma,Osage,OK
Oklahoma,Kay,OK
Oklahoma,Pittsburg,OK
Oklahoma,Stephens,OK
Oklahoma,McClain,OK
Oklahoma,Delaware,OK
Oklahoma,Sequoyah,OK
Oklahoma,Mayes,OK
Oklahoma,Pontotoc,OK
Oklahoma,Okmulgee,OK
Oklahoma,Lincoln,OK
Oklahoma,McCurtain,OK
Oklahoma,Ottawa,OK
Oklahoma,Custer,OK
Oklahoma,Caddo,OK
Oklahoma,Garvin,OK
Oklahoma,Jackson,OK
Oklahoma,Seminole,OK
Oklahoma,Beckham,OK
Oklahoma,Texas,OK
Oklahoma,Woodward,OK
Oklahoma,Adair,OK
Oklahoma,McIntosh,OK
Oklahoma,Pawnee,OK
Oklahoma,Marshall,OK
Oklahoma,Kingfisher,OK
Oklahoma,Choctaw,OK
Oklahoma,Craig,OK
Oklahoma,Atoka,OK
Oklahoma,Murray,OK
Oklahoma,Hughes,OK
Oklahoma,Haskell,OK
Oklahoma,Okfuskee,OK
Oklahoma,Noble,OK
Oklahoma,Washita,OK
Oklahoma,Pushmataha,OK
Oklahoma,Johnston,OK
Oklahoma,Love,OK
Oklahoma,Latimer,OK
Oklahoma,Nowata,OK
Oklahoma,Blaine,OK
Oklahoma,Woods,OK
Oklahoma,Kiowa,OK
Oklahoma,Major,OK
Oklahoma,Tillman,OK
Oklahoma,Alfalfa,OK
Oklahoma,Cotton,OK
Oklahoma,Greer,OK
Oklahoma,Jefferson,OK
Oklahoma,Coal,OK
Oklahoma,Beaver,OK
Oklahoma,Dewey,OK
Oklahoma,Grant,OK
Oklahoma,Ellis,OK
Oklahoma,Roger Mills,OK
Oklahoma,Harper,OK
Oklahoma,Harmon,OK
Oklahoma,Cimarron,OK
Oregon,Multnomah,OR
Oregon,Washington,OR
Oregon,Clackamas,OR
Oregon,Lane,OR
Oregon,Marion,OR
Oregon,Jackson,OR
Oregon,Deschutes,OR
Oregon,Linn,OR
Oregon,Douglas,OR
Oregon,Yamhill,OR
Oregon,Benton,OR
Oregon,Josephine,OR
Oregon,Polk,OR
Oregon,Umatilla,OR
Oregon,Klamath,OR
Oregon,Coos,OR
Oregon,Columbia,OR
Oregon,Lincoln,OR
Oregon,Clatsop,OR
Oregon,Malheur,OR
Oregon,Tillamook,OR
Oregon,Wasco,OR
Oregon,Union,OR
Oregon,Crook,OR
Oregon,Jefferson,OR
Oregon,Hood River,OR
Oregon,Curry,OR
Oregon,Baker,OR
Oregon,Morrow,OR
Oregon,Lake,OR
Oregon,Harney,OR
Oregon,Wallowa,OR
Oregon,Grant,OR
Oregon,Gilliam,OR
Oregon,Sherman,OR
Oregon,Wheeler,OR
Pennsylvania,Philadelphia,PA
Pennsylvania,Allegheny,PA
Pennsylvania,Montgomery,PA
Pennsylvania,Bucks,PA
Pennsylvania,Delaware,PA
Pennsylvania,Lancaster,PA
Pennsylvania,Chester,PA
Pennsylvania,York,PA
Pennsylvania,Berks,PA
Pennsylvania,Lehigh,PA
Pennsylvania,Westmoreland,PA
Pennsylvania,Luzerne,PA
Pennsylvania,Northampton,PA
Pennsylvania,Dauphin,PA
Pennsylvania,Erie,PA
Pennsylvania,Cumberland,PA
Pennsylvania,Lackawanna,PA
Pennsylvania,Washington,PA
Pennsylvania,Butler,PA
Pennsylvania,Monroe,PA
Pennsylvania,Beaver,PA
Pennsylvania,Centre,PA
Pennsylvania,Franklin,PA
Pennsylvania,Lebanon,PA
Pennsylvania,Schuylkill,PA
Pennsylvania,Cambria,PA
Pennsylvania,Fayette,PA
Pennsylvania,Blair,PA
Pennsylvania,Lycoming,PA
Pennsylvania,Mercer,PA
Pennsylvania,Adams,PA
Pennsylvania,Northumberland,PA
Pennsylvania,Lawrence,PA
Pennsylvania,Crawford,PA
Pennsylvania,Indiana,PA
Pennsylvania,Clearfield,PA
Pennsylvania,Somerset,PA
Pennsylvania,Armstrong,PA
Pennsylvania,Carbon,PA
Pennsylvania,Columbia,PA
Pennsylvania,Bradford,PA
Pennsylvania,Pike,PA
Pennsylvania,Wayne,PA
Pennsylvania,Venango,PA
Pennsylvania,Bedford,PA
Pennsylvania,Mifflin,PA
Pennsylvania,Perry,PA
Pennsylvania,Jefferson,PA
Pennsylvania,Huntingdon,PA
Pennsylvania,Union,PA
Pennsylvania,Tioga,PA
Pennsylvania,McKean,PA
Pennsylvania,Snyder,PA
Pennsylvania,Susquehanna,PA
Pennsylvania,Warren,PA
Pennsylvania,Clinton,PA
Pennsylvania,Clarion,PA
Pennsylvania,Greene,PA
Pennsylvania,Elk,PA
Pennsylvania,Wyoming,PA
Pennsylvania,Juniata,PA
Pennsylvania,Montour,PA
Pennsylvania,Potter,PA
Pennsylvania,Fulton,PA
Pennsylvania,Forest,PA
Pennsylvania,Sullivan,PA
Pennsylvania,Cameron,PA
Rhode Island,Providence,RI
Rhode Island,Kent,RI
Rhode Island,Washington,RI
Rhode Island,Newport,RI
Rhode Island,Bristol,RI
South Carolina,Greenville,SC
South Carolina,Richland,SC
South Carolina,Charleston,SC
South Carolina,Horry,SC
South Carolina,Spartanburg,SC
South Carolina,Lexington,SC
South Carolina,York,SC
South Carolina,Berkeley,SC
South Carolina,Anderson,SC
South Carolina,Beaufort,SC
South Carolina,Aiken,SC
South Carolina,Dorchester,SC
South Carolina,Florence,SC
South Carolina,Pickens,SC
South Carolina,Sumter,SC
South Carolina,Lancaster,SC
South Carolina,Orangeburg,SC
South Carolina,Oconee,SC
South Carolina,Greenwood,SC
South Carolina,Laurens,SC
South Carolina,Kershaw,SC
South Carolina,Georgetown,SC
South Carolina,Darlington,SC
South Carolina,Cherokee,SC
South Carolina,Chesterfield,SC
South Carolina,Colleton,SC
South Carolina,Newberry,SC
South Carolina,Chester,SC
South Carolina,Clarendon,SC
South Carolina,Williamsburg,SC
South Carolina,Jasper,SC
South Carolina,Marion,SC
South Carolina,Dillon,SC
South Carolina,Union,SC
South Carolina,Marlboro,SC
South Carolina,Edgefield,SC
South Carolina,Abbeville,SC
South Carolina,Fairfield,SC
South Carolina,Barnwell,SC
South Carolina,Saluda,SC
South Carolina,Hampton,SC
South Carolina,Lee,SC
South Carolina,Calhoun,SC
South Carolina,Bamberg,SC
South Carolina,McCormick,SC
South Carolina,Allendale,SC
South Dakota,Minnehaha,SD
South Dakota,Pennington,SD
South Dakota,Lincoln,SD
South Dakota,Brown,SD
South Dakota,Brookings,SD
South Dakota,Meade,SD
South Dakota,Codington,SD
South Dakota,Lawrence,SD
South Dakota,Yankton,SD
South Dakota,Davison,SD
South Dakota,Beadle,SD
South Dakota,Hughes,SD
South Dakota,Union,SD
South Dakota,Clay,SD
South Dakota,Oglala Lakota,SD
South Dakota,Lake,SD
South Dakota,Butte,SD
South Dakota,Roberts,SD
South Dakota,Todd,SD
South Dakota,Charles Mix,SD
South Dakota,Turner,SD
South Dakota,Custer,SD
South Dakota,Grant,SD
South Dakota,Hutchinson,SD
South Dakota,Fall River,SD
South Dakota,Bon Homme,SD
South Dakota,Spink,SD
South Dakota,Moody,SD
South Dakota,Hamlin,SD
South Dakota,McCook,SD
South Dakota,Tripp,SD
South Dakota,Day,SD
South Dakota,Walworth,SD
South Dakota,Dewey,SD
South Dakota,Brule,SD
South Dakota,Kingsbury,SD
South Dakota,Marshall,SD
South Dakota,Deuel,SD
South Dakota,Edmunds,SD
South Dakota,Gregory,SD
South Dakota,Corson,SD
South Dakota,Clark,SD
South Dakota,Lyman,SD
South Dakota,Hanson,SD
South Dakota,Bennett,SD
South Dakota,Hand,SD
South Dakota,Stanley,SD
South Dakota,Perkins,SD
South Dakota,Jackson,SD
South Dakota,Douglas,SD
South Dakota,Aurora,SD
South Dakota,Potter,SD
South Dakota,Ziebach,SD
South Dakota,Sanborn,SD
South Dakota,Miner,SD
South Dakota,McPherson,SD
South Dakota,Faulk,SD
South Dakota,Mellette,SD
South Dakota,Buffalo,SD
South Dakota,Jerauld,SD
South Dakota,Haakon,SD
South Dakota,Campbell,SD
South Dakota,Hyde,SD
South Dakota,Sully,SD
South Dakota,Harding,SD
South Dakota,Jones,SD
Tennessee,Shelby,TN
Tennessee,Davidson,TN
Tennessee,Knox,TN
Tennessee,Hamilton,TN
Tennessee,Rutherford,TN
Tennessee,Williamson,TN
Tennessee,Montgomery,TN
Tennessee,Sumner,TN
Tennessee,Sullivan,TN
Tennessee,Wilson,TN
Tennessee,Blount,TN
Tennessee,Washington,TN
Tennessee,Bradley,TN
Tennessee,Maury,TN
Tennessee,Madison,TN
Tennessee,Sevier,TN
Tennessee,Putnam,TN
Tennessee,Anderson,TN
Tennessee,Robertson,TN
Tennessee,Greene,TN
Tennessee,Hamblen,TN
Tennessee,Cumberland,TN
Tennessee,Tipton,TN
Tennessee,Coffee,TN
Tennessee,Hawkins,TN
Tennessee,Carter,TN
Tennessee,Loudon,TN
Tennessee,Jefferson,TN
Tennessee,Dickson,TN
Tennessee,Roane,TN
Tennessee,McMinn,TN
Tennessee,Bedford,TN
Tennessee,Gibson,TN
Tennessee,Monroe,TN
Tennessee,Lawrence,TN
Tennessee,Franklin,TN
Tennessee,Fayette,TN
Tennessee,Cheatham,TN
Tennessee,Warren,TN
Tennessee,Campbell,TN
Tennessee,Dyer,TN
Tennessee,Cocke,TN
Tennessee,Lincoln,TN
Tennessee,Marshall,TN
Tennessee,Rhea,TN
Tennessee,Weakley,TN
Tennessee,Henry,TN
Tennessee,Claiborne,TN
Tennessee,Obion,TN
Tennessee,Giles,TN
Tennessee,Marion,TN
Tennessee,Carroll,TN
Tennessee,Henderson,TN
Tennessee,White,TN
Tennessee,Hardin,TN
Tennessee,McNairy,TN
Tennessee,Hardeman,TN
Tennessee,Macon,TN
Tennessee,Lauderdale,TN
Tennessee,Hickman,TN
Tennessee,Grainger,TN
Tennessee,Overton,TN
Tennessee,Scott,TN
Tennessee,Morgan,TN
Tennessee,DeKalb,TN
Tennessee,Smith,TN
Tennessee,Union,TN
Tennessee,Humphreys,TN
Tennessee,Fentress,TN
Tennessee,Johnson,TN
Tennessee,Unicoi,TN
Tennessee,Haywood,TN
Tennessee,Polk,TN
Tennessee,Chester,TN
Tennessee,Wayne,TN
Tennessee,Sequatchie,TN
Tennessee,Benton,TN
Tennessee,Bledsoe,TN
Tennessee,Cannon,TN
Tennessee,Crockett,TN
Tennessee,Stewart,TN
Tennessee,Grundy,TN
Tennessee,Meigs,TN
Tennessee,Lewis,TN
Tennessee,Jackson,TN
Tennessee,Trousdale,TN
Tennessee,Decatur,TN
Tennessee,Perry,TN
Tennessee,Houston,TN
Tennessee,Clay,TN
Tennessee,Lake,TN
Tennessee,Hancock,TN
Tennessee,Moore,TN
Tennessee,Van Buren,TN
Tennessee,Pickett,TN
Texas,Harris,TX
Texas,Dallas,TX
Texas,Tarrant,TX
Texas,Bexar,TX
Texas,Travis,TX
Texas,Collin,TX
Texas,Denton,TX
Texas,Hidalgo,TX
Texas,El Paso,TX
Texas,Fort Bend,TX
Texas,Montgomery,TX
Texas,Williamson,TX
Texas,Cameron,TX
Texas,Brazoria,TX
Texas,Bell,TX
Texas,Nueces,TX
Texas,Galveston,TX
Texas,Lubbock,TX
Texas,Webb,TX
Texas,McLennan,TX
Texas,Jefferson,TX
Texas,Hays,TX
Texas,Smith,TX
Texas,Brazos,TX
Texas,Ellis,TX
